#;NAME;Gl;Gb;RAJD;DECJD;P0;
2962;J1929+1937g;54.600;0.900;292.29166667;19.61666667;0.563730;
2963;J1929+1955;54.879;1.018;292.32321375;19.91886389;0.257832;
2964;J1929+2121;56.117;1.751;292.26766250;21.35630000;0.723599;
2965;J1929+3817;71.174;9.689;292.27922500;38.29930556;0.814215;
2966;J1929+62;93.758;19.635;292.25000000;62.26666667;1.456004;
2967;J1929+66;97.485;20.947;292.25000000;66.00000000;0.806000;
2968;B1927+13;49.124;-2.319;292.50394583;13.26975000;0.760032;
2969;J1930+1357g;49.744;-2.032;292.55000000;13.95000000;0.323540;
2970;J1930+1403g;49.843;-2.006;292.57500000;14.05000000;0.003210;
2971;J1930+1408;49.932;-1.962;292.57896917;14.14871944;0.425720;
2972;J1930+1722;52.790;-0.450;292.62545833;17.38144444;1.609706;
2973;J1930+1852;54.096;0.265;292.62554167;18.87058333;0.136855;
2974;J1930-1852;19.976;-16.873;292.62381500;-18.86285278;0.185520;
2975;J1930+2441;59.228;3.002;292.68916017;24.68376778;0.005767;
2976;J1931-0144;35.974;-9.711;292.88343750;-1.73958333;0.593661;
2977;J1931+1439;50.539;-2.005;292.91847083;14.66075000;1.779226;
2978;B1929+15;51.406;-1.599;292.98212500;15.61597222;0.314355;
2979;J1931+1817;53.739;-0.303;292.96974583;18.28354722;0.234131;
2980;J1931+1952;55.134;0.451;292.98276667;19.86986111;0.501123;
2981;J1931+30;64.506;5.674;292.86666667;30.58333333;0.582126;
2982;J1931+42;75.150;11.265;292.75000000;42.50000000;*;
2983;B1929+10;47.382;-3.885;293.05857083;10.99260556;0.226519;
2984;J1932+1500;50.970;-2.071;293.19294583;15.00616667;1.864332;
2985;J1932+1756;53.464;-0.520;293.03011542;17.93814167;0.041831;
2986;J1932+1916;54.661;0.083;293.08208333;19.27750000;0.208218;
2987;B1929+20;55.575;0.639;293.03343136;20.34622569;0.268217;
2988;J1932+2126g;56.608;1.017;293.21250000;21.43333333;0.000000;
2989;B1930+22;57.356;1.554;293.09475780;22.34763525;0.144470;
2990;J1932-3655;2.072;-23.546;293.02553333;-36.91716111;0.571421;
2991;J1933+0758;44.845;-5.565;293.33086250;7.96861389;0.437454;
2992;B1930+13;49.351;-3.127;293.34387083;13.08054722;0.928324;
2993;J1933+1726;53.179;-1.021;293.34576167;17.44711278;0.021507;
2994;J1933+1923g;54.940;-0.204;293.49166667;19.38333333;0.371730;
2995;J1933+2038g;56.003;0.456;293.42500000;20.63333333;0.040750;
2996;J1933+2401g;58.954;2.113;293.40000000;24.01666667;0.000000;
2997;B1931+24;59.478;2.394;293.40763705;24.61100970;0.813690;
2998;J1933+5335;85.591;15.765;293.25458333;53.59527778;2.052574;
2999;J1933-6211;334.431;-28.632;293.38511117;-62.19635444;0.003543;
3000;J1934+1926;55.038;-0.256;293.59021250;19.44314167;0.230984;
3001;J1934+2341g;58.712;1.862;293.51250000;23.68333333;0.000000;
3002;J1934+2352;58.966;1.814;293.69245833;23.88219444;0.178432;
3003;J1934+5219;84.493;15.046;293.59950982;52.33265609;0.568442;
3004;J1935+1159;48.613;-4.059;293.81698333;11.98588889;1.939758;
3005;B1933+16;52.436;-2.093;293.94927458;16.27777389;0.358738;
3006;J1935+1726;53.368;-1.374;293.76645000;17.44123889;0.004200;
3007;B1933+17;53.691;-1.313;293.87487500;17.75338889;0.654408;
3008;J1935+1829;54.361;-0.999;293.92879167;18.49113889;0.843548;
3009;J1935+1841g;54.452;-0.768;293.76250000;18.68333333;5.529000;
3010;J1935+1901g;54.834;-0.768;293.95833333;19.01666667;0.897000;
3011;J1935+2025;56.051;-0.053;293.92475417;20.42780556;0.080118;
3012;J1935+2154;57.247;0.819;293.73200000;21.89672222;3.244980;
3013;B1933+15;51.879;-2.465;294.00633333;15.61000000;0.967338;
3014;J1936+18;54.043;-1.267;294.01250000;18.08333333;0.058345;
3015;J1936+1952g;55.595;-0.388;294.00000000;19.86666667;0.009720;
3016;J1936+2036g;56.314;-0.170;294.17083333;20.60000000;0.032920;
3017;J1936+2042;56.376;-0.074;294.11425000;20.70125000;1.390723;
3018;J1936+21;56.737;0.200;294.04583333;21.15000000;0.642960;
3019;J1936+217;57.324;0.311;294.25000000;21.71666667;0.031582;
3020;J1937-00;37.943;-10.288;294.28750000;-0.28333333;0.240100;
3021;J1937+1505;51.569;-2.981;294.31795833;15.08861111;2.872774;
3022;J1937+1658;53.237;-2.090;294.35378546;16.97848694;0.003958;
3023;B1935+25;60.836;2.270;294.25522667;25.73706556;0.200980;
3024;J1937+2950;64.504;4.115;294.44834583;29.83383333;1.657429;
3025;J1938+0650;44.386;-7.101;294.47275000;6.83500000;1.121562;
3026;J1938+14;51.678;-3.154;294.52916667;15.10000000;2.902504;
3027;J1938+1748g;54.081;-1.914;294.62500000;17.80000000;7.106000;
3028;J1938+2010;56.115;-0.672;294.53475000;20.18102778;0.687082;
3029;J1938+2012;56.205;-0.764;294.66700125;20.21411861;0.002634;
3030;J1938+2213;57.903;0.308;294.55908333;22.22018889;0.166116;
3031;J1938+2659;62.107;2.562;294.66322917;26.98748889;0.883332;
3032;J1938+6604;97.946;20.030;294.73717303;66.07547437;0.022259;
3033;J1939+10;47.993;-5.497;294.79583333;10.75000000;2.310000;
3034;B1937+21;57.509;-0.290;294.91067162;21.58308871;0.001558;
3035;J1939+2352g;59.516;0.800;294.95416667;23.86666667;2.145340;
3036;B1937+24;60.174;1.361;294.77331993;24.71544632;0.645302;
3037;J1939+2609;61.501;1.951;294.92642208;26.16010833;0.466963;
3038;J1940+0239;40.945;-9.688;295.13750000;2.61138889;1.232240;
3039;J1940-0902;30.358;-15.063;295.22720833;-9.03833333;0.978468;
3040;J1940+2203g;58.049;-0.296;295.20416667;22.05000000;11.906000;
3041;J1940+2231g;58.467;-0.086;295.22916667;22.51666667;5.682000;
3042;J1940+2245;58.629;0.127;295.11518333;22.76295000;0.258912;
3043;J1940+2337;59.397;0.529;295.14785833;23.62958333;0.546824;
3044;J1940-24;15.854;-20.883;295.00000000;-24.00000000;0.098200;
3045;J1940-2403;15.848;-21.007;295.12500000;-24.05000000;1.855276;
3046;J1940+26;61.432;1.780;295.05416667;26.01666667;0.004814;
3047;J1941+0121;39.909;-10.434;295.31682917;1.36097222;0.217317;
3048;J1941+1026;48.004;-6.153;295.38472500;10.44044444;0.905394;
3049;J1941+1341;50.799;-4.468;295.27027917;13.69177778;0.559084;
3050;J1941+2525;61.037;1.263;295.33666667;25.41813889;2.306153;
3051;B1937-26;13.901;-21.824;295.25169583;-26.03493056;0.402858;
3052;J1941+4320;76.846;9.864;295.49548169;43.33509027;0.840906;
3053;J1942+0147;40.477;-10.472;295.61250000;1.83638889;1.405040;
3054;B1939+17;54.427;-2.680;295.50429167;17.72452778;0.696262;
3055;J1942-2019;19.758;-20.120;295.70975000;-20.32305556;0.275133;
3056;J1942+3941;73.641;8.066;295.59187500;39.69483333;1.353291;
3057;J1942+8106;113.371;24.825;295.72783363;81.10481316;0.203558;
3058;J1943+0609;44.465;-8.641;295.87138333;6.16600000;0.446226;
3059;B1940-12;27.255;-17.158;295.85617215;-12.62844944;0.972429;
3060;J1943+2210;58.439;-0.730;295.81871250;22.17309750;0.005084;
3061;J1943+5815;90.634;16.416;295.84656250;58.26474444;1.270847;
3062;J1944+0907;47.160;-7.357;296.03887491;9.12306353;0.005185;
3063;J1944-10;29.535;-16.289;296.00000000;-10.28333333;0.409135;
3064;B1941-17;22.314;-19.426;296.02183272;-17.83640601;0.841158;
3065;B1942+17;54.902;-3.098;296.13250000;17.92844444;1.996899;
3066;J1944+2236;58.900;-0.663;296.00446125;22.60628333;0.003618;
3067;B1942-00;38.565;-12.317;296.36832210;-0.68279835;1.045632;
3068;J1945+07;45.750;-8.631;296.47916667;7.28333333;1.073900;
3069;J1945+1211;49.984;-6.075;296.29816667;12.19616667;4.756796;
3070;B1943+18;55.588;-2.998;296.40041667;18.57225000;1.068708;
3071;J1946-09;30.962;-16.179;296.50000000;-9.00000000;0.091200;
3072;J1946-1312;27.079;-18.184;296.74095417;-13.21011111;0.491865;
3073;J1946+14;52.373;-5.191;296.71666667;14.70000000;2.282440;
3074;B1944+17;55.326;-3.500;296.72101667;18.09478889;0.440618;
3075;J1946+2052;57.657;-1.975;296.55887500;20.87351111;0.016960;
3076;B1944+22;59.301;-1.070;296.60370833;22.74983333;1.334450;
3077;J1946+24;60.306;-0.376;296.50000000;23.96666667;4.729000;
3078;J1946+2535;61.809;0.283;296.70458333;25.59763889;0.515167;
3079;J1946+2611;62.321;0.595;296.69087500;26.19700000;0.435060;
3080;B1943-29;11.108;-24.121;296.71555833;-29.22975000;0.959448;
3081;J1946+3417;69.294;4.713;296.60470790;34.28741392;0.003170;
3082;J1946-5403;343.885;-29.580;296.64373750;-54.06180833;0.002710;
3083;J1947+0915;47.713;-8.073;296.94258333;9.25222222;1.480744;
3084;J1947+10;48.995;-7.309;296.90000000;10.73333333;1.110944;
3085;J1947-18;21.541;-20.617;296.87916667;-18.97000000;0.002603;
3086;J1947+1957;56.987;-2.658;296.83097917;19.95233056;0.157509;
3087;J1947+2011g;57.242;-2.635;296.94583333;20.18333333;0.008170;
3088;J1947-4215;357.183;-27.712;296.77500000;-42.25000000;1.798069;
3089;J1947-43;356.350;-27.855;296.75000000;-43.00000000;0.180940;
3090;J1948+1808;55.544;-3.782;297.09220417;18.14170833;0.394354;
3091;J1948+2314g;59.980;-1.273;297.16666667;23.23333333;1.471000;
3092;J1948+2333;60.214;-1.045;297.08048750;23.55089722;0.528352;
3093;J1948+2438g;61.155;-0.509;297.09583333;24.63333333;1.903000;
3094;J1948+2551;62.207;0.131;297.07324583;25.86443056;0.196627;
3095;J1948-27;13.501;-23.624;297.00000000;-27.00000000;0.332000;
3096;J1948+2819;64.366;1.307;297.15995833;28.32223889;0.932693;
3097;B1946+35;70.702;5.047;297.10419458;35.66973806;0.717311;
3098;J1949+2306;59.931;-1.423;297.28050000;23.11541667;1.319373;
3099;J1949+2516g;61.843;-0.429;297.40416667;25.26666667;0.410340;
3100;B1946-25;15.260;-23.380;297.35589428;-25.40027268;0.957617;
3101;J1949+3106;66.858;2.554;297.37348942;31.10105723;0.013138;
3102;J1949+3426;69.720;4.288;297.30696250;34.44274722;0.388539;
3103;J1950+05;44.857;-10.552;297.74166667;5.58333333;0.455934;
3104;J1950+2352g;60.790;-1.399;297.73333333;23.86666667;0.319760;
3105;J1950+2414;61.098;-1.169;297.68776525;24.24915664;0.004305;
3106;J1950+2556g;62.468;-0.178;297.51666667;25.93333333;2.038640;
3107;J1950+3001;66.087;1.749;297.72366667;30.02852778;2.788918;
3108;J1951+1123;50.003;-7.738;297.78437500;11.39033333;5.094083;
3109;J1951+4724;81.260;10.405;297.78104167;47.40975000;0.181928;
3110;B1949+14;52.509;-6.576;298.02564690;14.12482869;0.275026;
3111;J1952+2513;62.125;-0.980;298.08640833;25.22891667;1.077647;
3112;J1952+2630;63.254;-0.376;298.15350097;26.50780119;0.020732;
3113;J1952+2702g;63.669;-0.046;298.07500000;27.03333333;0.004140;
3114;J1952+2836g;65.071;0.662;298.20000000;28.60000000;0.018020;
3115;J1952+3021;66.526;1.650;298.08206667;30.35555556;1.665665;
3116;B1951+32;68.765;2.823;298.24252500;32.87791944;0.039531;
3117;J1953+1149;50.714;-8.083;298.44779167;11.82850000;0.851890;
3118;J1953+1844g;56.701;-4.579;298.43333333;18.73333333;0.004440;
3119;J1953+1846A;56.746;-4.564;298.44375000;18.77916667;0.004888;
3120;J1953+1846B;56.746;-4.564;298.44375000;18.77916667;0.079900;
3121;J1953+1846C;56.746;-4.564;298.44375000;18.77916667;0.028930;
3122;J1953+1846D;56.746;-4.564;298.44375000;18.77916667;0.100670;
3123;J1953+2732;64.205;0.059;298.28250000;27.54672222;1.333965;
3124;J1953+2819;64.926;0.374;298.39682500;28.32764444;1.011002;
3125;J1953+30;66.570;1.306;298.45000000;30.21666667;1.271200;
3126;J1954+1021;49.523;-8.995;298.65333333;10.35291667;2.099440;
3127;J1954+2407;61.367;-1.872;298.50155833;24.12055556;0.193405;
3128;J1954+2529;62.580;-1.229;298.58215000;25.49092778;0.931210;
3129;J1954+2836;65.244;0.377;298.57979167;28.60166667;0.092709;
3130;B1952+29;65.924;0.772;298.59397500;29.38813611;0.426677;
3131;J1954+3852;74.043;5.699;298.50451250;38.87107778;0.352933;
3132;J1954+4357;78.527;8.169;298.66020738;43.96037945;1.387041;
3133;J1955-0907;31.965;-18.444;298.98750000;-9.12055556;0.484000;
3134;J1955+2527;62.740;-1.571;298.99748012;25.45095639;0.004873;
3135;B1953+29;65.839;0.443;298.86614693;29.14539814;0.006133;
3136;J1955+2912g;65.877;0.487;298.84583333;29.20000000;0.279510;
3137;J1955+2930;66.116;0.697;298.78136250;29.51383333;1.073878;
3138;B1953+50;84.793;11.553;298.82818208;50.99869222;0.518938;
3139;J1955+6708;99.682;18.938;298.91152899;67.13753627;0.008565;
3140;J1956+07;47.046;-10.947;299.14583333;7.26666667;5.012480;
3141;J1956+0838;48.295;-10.331;299.21775000;8.63800000;0.303911;
3142;J1956-2752;13.259;-25.688;299.11666667;-27.88222222;0.260014;
3143;J1956+2826g;65.381;-0.173;299.19583333;28.43333333;0.071790;
3144;J1956+2911g;66.000;0.251;299.15000000;29.18333333;3.816000;
3145;J1957-0002;40.625;-14.718;299.42758333;-0.03522222;0.965096;
3146;J1957+2516;62.769;-1.973;299.39421458;25.26724333;0.003962;
3147;J1957+2831;65.524;-0.225;299.33082176;28.52884511;0.307683;
3148;J1957+5033;84.584;11.013;299.41208333;50.55500000;0.374807;
3149;J1958+2846;65.879;-0.353;299.66695833;28.76500000;0.290389;
3150;J1958+3033;67.350;0.691;299.52841667;30.56463889;1.098581;
3151;J1958+56;90.216;14.012;299.50000000;56.81666667;0.311800;
3152;B1957+20;59.197;-4.697;299.90320783;20.80420061;0.001607;
3153;J1959+3620;72.444;3.442;299.90845833;36.34141667;0.406081;
3154;J2000+2920;66.549;-0.353;300.06878333;29.33540833;3.073783;
3155;J2001-0349;37.635;-17.406;300.47212500;-3.82875000;1.344724;
3156;J2001+0701;47.494;-12.201;300.46232900;7.02767917;0.006820;
3157;J2001+4209g;77.620;6.143;300.41250000;42.15000000;0.000000;
3158;J2001+4258;78.277;6.643;300.29412722;42.96840495;0.719166;
3159;J2002+1637;55.998;-7.517;300.69904167;16.62130556;0.276497;
3160;J2002+30;67.917;-0.187;300.74166667;30.58333333;0.421794;
3161;B2000+32;69.261;0.879;300.51843645;32.28841961;0.696761;
3162;B2000+40;76.611;5.288;300.68346020;40.84830733;0.905067;
3163;J2003+2916;66.812;-0.903;300.76330833;29.26693333;1.009877;
3164;J2004+2653;65.030;-2.527;301.24591667;26.89455556;0.665879;
3165;B2002+31;69.011;0.021;301.21785974;31.61944754;2.111265;
3166;J2004+3429;71.425;1.571;301.19570833;34.48825000;0.240953;
3167;J2005-0020;41.331;-16.629;301.43229006;-0.33942877;2.279661;
3168;J2005+3154g;69.298;0.091;301.32916667;31.90000000;0.000000;
3169;J2005+3156g;69.347;0.076;301.37500000;31.93333333;2.146000;
3170;J2005+3411g;71.274;1.239;301.43750000;34.18333333;0.651050;
3171;J2005+3547;72.581;2.180;301.32288750;35.79038889;0.615034;
3172;J2005+3552;72.706;2.139;301.44791667;35.87341667;0.307943;
3173;J2006+0148;43.395;-15.763;301.62105375;1.81497750;0.002164;
3174;B2003-08;34.101;-20.304;301.56818750;-8.11726861;0.580871;
3175;J2006+22;61.134;-5.415;301.65000000;22.06666667;1.741900;
3176;J2006+3102;68.667;-0.530;301.54583333;31.03416667;0.163695;
3177;J2006+4058;77.118;4.731;301.66290833;40.98152222;0.499695;
3178;J2007+0809;49.180;-12.787;301.80625000;8.15916667;0.325724;
3179;J2007+0910;50.169;-12.433;301.99209625;9.17025833;0.458735;
3180;J2007+20;59.722;-6.407;301.75000000;20.35000000;4.634000;
3181;J2007+2722;65.713;-2.695;301.81595333;27.37997611;0.024497;
3182;J2007+3120;69.042;-0.535;301.78755000;31.34765000;0.608205;
3183;J2008+2513;64.055;-4.107;302.14784167;25.22510000;0.589196;
3184;J2008+2755g;66.287;-2.596;302.07083333;27.91666667;1.519260;
3185;J2008+3139;69.478;-0.639;302.16661417;31.65760000;0.226119;
3186;J2008+3758;74.710;2.898;301.99458333;37.97027778;4.352303;
3187;J2009+3122g;69.350;-0.976;302.41666667;31.36666667;0.076540;
3188;J2009+3326;71.103;0.124;302.45483333;33.43616667;1.438369;
3189;J2010-1323;29.446;-23.540;302.69133928;-13.39891535;0.005223;
3190;J2010+2845;67.210;-2.472;302.52111667;28.75810278;0.565369;
3191;J2010+3051;68.967;-1.326;302.51647583;30.85524778;0.004816;
3192;J2010+31;69.847;-0.885;302.64583333;31.83333333;1.551535;
3193;J2010+3230;70.391;-0.495;302.61041667;32.50202778;1.442448;
3194;J2011+3006g;68.468;-1.944;302.80000000;30.10000000;2.505660;
3195;J2011+3331;71.320;-0.049;302.77052500;33.52351111;0.931733;
3196;J2012-2029;22.410;-26.701;303.19416667;-20.49194444;0.544002;
3197;J2013-0649;36.171;-21.291;303.32396125;-6.81816389;0.580187;
3198;J2013+3058;69.485;-1.886;303.39272083;30.98074722;0.276028;
3199;J2013+3100g;69.546;-1.943;303.48750000;31.00000000;0.368550;
3200;B2011+38;75.930;2.476;303.29319583;38.76203056;0.230194;
3201;J2014+3326g;71.628;-0.679;303.60416667;33.43333333;0.977000;
3202;J2015+0756;50.126;-14.765;303.99831446;7.94334761;0.004328;
3203;J2015+2524;65.027;-5.261;303.80291667;25.40869444;2.303299;
3204;J2016+1948;60.522;-8.675;304.23934788;19.79766339;0.064940;
3205;J2017-0414;39.310;-20.831;304.25000000;-4.00000000;0.040600;
3206;J2017+0603;48.621;-16.026;304.34460510;6.05154554;0.002896;
3207;J2017-1614;27.314;-26.220;304.44228250;-16.23764167;0.002314;
3208;J2017+2043;61.376;-8.271;304.37057500;20.72552778;0.537143;
3209;J2017-2737;15.792;-29.751;304.25000000;-27.00000000;0.224000;
3210;J2017+2819g;67.719;-4.044;304.33333333;28.31666667;1.832460;
3211;J2017+3625;74.507;0.390;304.48266667;36.41886111;0.166749;
3212;J2017+5906;93.608;12.903;304.43566243;59.11304758;0.403478;
3213;B2016+28;68.099;-3.983;304.51597208;28.66505889;0.557953;
3214;J2018+3418g;72.791;-0.855;304.56250000;34.30000000;2.191600;
3215;J2018+3431;73.044;-0.841;304.72165000;34.51680833;0.387664;
3216;J2019+2425;64.746;-6.624;304.88312083;24.42091772;0.003935;
3217;J2019+72;105.241;19.337;304.75000000;72.00000000;0.219000;
3218;J2021+3651;75.222;0.111;305.27275000;36.85133333;0.103741;
3219;J2021+4024g;78.157;2.107;305.30416667;40.40000000;0.370540;
3220;J2021+4026;78.225;2.089;305.37495833;40.44586111;0.265318;
3221;J2022+21;62.403;-8.976;305.60000000;21.18333333;0.803500;
3222;J2022+2534;65.545;-6.765;305.50000000;25.00000000;0.002650;
3223;B2020+28;68.863;-4.671;305.65444625;28.90641778;0.343402;
3224;J2022+3842;76.888;0.960;305.59037083;38.70411667;0.048579;
3225;J2022+3845g;76.906;1.015;305.54583333;38.75000000;1.008900;
3226;B2021+51;87.862;8.380;305.70780417;51.91395361;0.529197;
3227;J2023+2853g;68.911;-4.811;305.81666667;28.86666667;0.011330;
3228;B2022+50;86.863;7.544;305.92476143;50.62634931;0.372619;
3229;J2024+48;84.710;6.017;306.00000000;48.00000000;1.262000;
3230;J2027+0255;47.131;-19.786;306.87861625;2.92721722;0.010596;
3231;B2025+21;63.538;-9.587;306.81954167;21.76789722;0.398173;
3232;J2027+4557;83.358;4.394;306.81763750;45.96585556;1.099651;
3233;J2027+7502;108.368;20.313;306.84699906;75.04147435;0.515219;
3234;J2028+3332;73.361;-3.008;307.08275000;33.53454444;0.176707;
3235;J2029+34;74.322;-2.489;307.25000000;34.61666667;1.819400;
3236;B2027+37;76.898;-0.727;307.34946892;37.73560148;1.216805;
3237;B2028+22;64.580;-9.833;307.66852513;22.47272933;0.630513;
3238;J2030+3641;76.123;-1.438;307.50108750;36.69087500;0.200129;
3239;J2030+3818g;77.440;-0.513;307.53333333;38.30000000;0.133720;
3240;J2030+3833g;77.686;-0.427;307.62916667;38.55000000;0.000000;
3241;J2030+3929g;78.471;0.081;307.69583333;39.48333333;1.718420;
3242;J2030+3944g;78.625;0.294;307.59166667;39.73333333;0.306180;
3243;J2030+4415;82.340;2.885;307.71395833;44.26058333;0.227070;
3244;J2030+55;91.047;9.247;307.50000000;55.00000000;0.579000;
3245;J2032+4127;80.224;1.028;308.05466250;41.45675278;0.143246;
3246;J2033+0042;45.877;-22.196;308.37966667;0.70669444;5.013400;
3247;J2033+1734;60.857;-13.154;308.36463130;17.58290638;0.005949;
3248;J2033-1938;25.313;-31.049;308.48083333;-19.64972222;1.281719;
3249;J2034+3632;76.471;-2.178;308.50000000;36.53333333;0.003650;
3250;J2036+2835;70.413;-7.382;309.19317917;28.58623333;1.358727;
3251;J2036+6646;101.445;15.259;309.21800000;66.77241667;0.501927;
3252;B2034+19;63.177;-12.672;309.31058333;19.71508333;2.074377;
3253;B2035+36;76.746;-2.840;309.36433630;36.35669411;0.618715;
3254;J2038+35;75.730;-3.747;309.50000000;35.00000000;0.160000;
3255;J2038-3816;3.854;-36.741;309.72650000;-38.27100000;1.577289;
3256;B2036+53;90.368;7.308;309.51319871;53.32022770;1.424568;
3257;J2039-3616;6.331;-36.517;309.81916667;-36.27138889;0.003275;
3258;J2039-5617;341.265;-37.145;309.89570042;-56.28590778;0.002651;
3259;J2040+1657;61.286;-14.852;310.07443750;16.95846111;0.865606;
3260;J2040-21;24.392;-32.849;310.00000000;-21.00000000;0.563000;
3261;J2042+0246;48.993;-23.016;310.54584529;2.77066583;0.004534;
3262;J2043+1711;61.919;-15.313;310.83700563;17.19136111;0.002380;
3263;J2043+2740;70.612;-9.151;310.93125000;27.68222222;0.096131;
3264;J2043+7045;105.186;17.052;310.75000000;70.75000000;0.588000;
3265;J2044+28;70.905;-9.006;311.00000000;28.00000000;1.618000;
3266;J2044+4614;85.429;2.108;311.24500000;46.24833333;1.392715;
3267;J2045+0912;55.362;-20.329;311.44726583;9.20810000;0.395555;
3268;J2045+3633;77.832;-3.926;311.25627125;36.55039017;0.031682;
3269;J2045-68;326.100;-35.400;311.32083333;-68.60555556;0.002960;
3270;B2043-04;42.678;-27.387;311.50072083;-4.35729333;1.546938;
3271;B2044+15;61.112;-16.838;311.66390542;15.67598833;1.138286;
3272;B2045+56;94.199;8.637;311.69420492;57.14363637;0.476735;
3273;J2047+1053;57.046;-19.676;311.79269167;10.88550000;0.004286;
3274;J2047+5029;89.057;4.376;311.97766667;50.49393611;0.445945;
3275;B2045-16;30.514;-33.077;312.14850265;-16.27904264;1.961572;
3276;J2048+2255;67.453;-12.944;312.19111667;22.91814167;0.283901;
3277;J2048+4951;88.669;3.854;312.23325833;49.86472778;0.568301;
3278;J2050+1259;59.436;-19.242;312.73837500;12.98583333;1.221020;
3279;J2051-0827;39.192;-30.411;312.78133237;-8.46048603;0.004509;
3280;J2051+1248;59.361;-19.453;312.87358333;12.80597222;0.553167;
3281;J2051+4434g;84.840;0.163;312.87083333;44.56666667;1.303160;
3282;J2051+50;89.584;4.005;312.95416667;50.66805556;0.001680;
