NAME,RAJD,DECJD,P0,S1400,DIST,DIST_DM,
B1930+22,293.09475780,22.34763525,0.144470,1.20,10.900,7.991,
J1932-3655,293.02553333,-36.91716111,0.571421,0.70,6.724,6.724,
J1933+0758,293.33086250,7.96861389,0.437454,*,11.157,11.157,
B1930+13,293.34387083,13.08054722,0.928324,0.42,6.084,6.084,
J1933+1726,293.34576167,17.44711278,0.021507,0.04,4.072,4.072,
J1933+1923g,293.49166667,19.38333333,0.371730,0.02,3.142,3.142,
J1933+2038g,293.42500000,20.63333333,0.040750,0.02,8.474,8.474,
B1931+24,293.40763705,24.61100970,0.813690,*,4.639,4.639,
J1933+5335,293.25458333,53.59527778,2.052574,*,2.515,2.515,
J1933-6211,293.38511117,-62.19635444,0.003543,0.95,0.650,0.650,
J1934+1926,293.59021250,19.44314167,0.230984,0.13,3.176,3.176,
J1934+2352,293.69245833,23.88219444,0.178432,0.06,12.207,12.207,
J1934+5219,293.59950982,52.33265609,0.568442,*,7.564,7.564,
J1935+1159,293.81698333,11.98588889,1.939758,0.17,8.421,8.421,
B1933+16,293.94927458,16.27777389,0.358738,58.00,3.700,4.314,
J1935+1726,293.76645000,17.44123889,0.004200,0.68,2.305,2.305,
B1933+17,293.87487500,17.75338889,0.654408,0.16,4.850,4.850,
J1935+1829,293.92879167,18.49113889,0.843548,0.04,8.616,8.616,
J1935+2025,293.92475417,20.42780556,0.080118,0.50,4.598,4.598,
J1935+2154,293.73200000,21.89672222,3.244980,*,*,*,
B1933+15,294.00633333,15.61000000,0.967338,*,4.624,4.624,
J1936+18,294.01250000,18.08333333,0.058345,*,3.596,3.596,
J1936+1952g,294.00000000,19.86666667,0.009720,0.03,8.576,8.576,
J1936+2036g,294.17083333,20.60000000,0.032920,0.03,4.996,4.996,
J1936+2042,294.11425000,20.70125000,1.390723,0.04,4.999,4.999,
J1936+21,294.04583333,21.15000000,0.642960,*,8.072,8.072,
J1936+217,294.25000000,21.71666667,0.031582,*,2.968,2.968,
J1937-00,294.28750000,-0.28333333,0.240100,*,3.510,3.510,
J1937+1505,294.31795833,15.08861111,2.872774,0.13,6.450,6.450,
J1937+1658,294.35378546,16.97848694,0.003958,0.17,3.259,3.259,
B1935+25,294.25522667,25.73706556,0.200980,1.40,3.125,2.869,
J1937+2950,294.44834583,29.83383333,1.657429,0.08,7.477,7.477,
J1938+0650,294.47275000,6.83500000,1.121562,*,2.832,2.832,
J1938+14,294.52916667,15.10000000,2.902504,*,2.575,2.575,
J1938+2010,294.53475000,20.18102778,0.687082,0.10,8.812,8.812,
J1938+2012,294.66700125,20.21411861,0.002634,0.02,6.301,6.301,
J1938+2213,294.55908333,22.22018889,0.166116,0.59,3.463,3.463,
J1938+2659,294.66322917,26.98748889,0.883332,0.08,8.576,8.576,
J1938+6604,294.73717303,66.07547437,0.022259,*,3.380,3.380,
J1939+10,294.79583333,10.75000000,2.310000,*,3.552,3.552,
B1937+21,294.91067162,21.58308871,0.001558,13.90,3.500,2.896,
J1939+2352g,294.95416667,23.86666667,2.145340,0.01,12.266,12.266,
B1937+24,294.77331993,24.71544632,0.645302,*,7.115,7.115,
J1939+2609,294.92642208,26.16010833,0.466963,0.15,2.683,2.683,
J1940+0239,295.13750000,2.61138889,1.232240,*,5.292,5.292,
J1940-0902,295.22720833,-9.03833333,0.978468,0.23,1.859,1.859,
J1940+2245,295.11518333,22.76295000,0.258912,0.15,8.081,8.081,
J1940+2337,295.14785833,23.62958333,0.546824,0.07,8.468,8.468,
J1940-24,295.00000000,-24.00000000,0.098200,*,3.905,3.905,
J1940-2403,295.12500000,-24.05000000,1.855276,*,6.306,6.306,
J1940+26,295.05416667,26.01666667,0.004814,*,7.924,7.924,
J1941+0121,295.31682917,1.36097222,0.217317,*,2.097,2.097,
J1941-0746,295.27083333,-7.77194444,*,*,1.919,1.919,
J1941+1026,295.38472500,10.44044444,0.905394,*,7.971,7.971,
J1941+1341,295.27027917,13.69177778,0.559084,0.17,5.459,5.459,
J1941+2525,295.33666667,25.41813889,2.306153,0.24,11.168,11.168,
B1937-26,295.25169583,-26.03493056,0.402858,1.90,3.564,3.564,
J1941+4320,295.49548169,43.33509027,0.840906,*,6.514,6.514,
J1942+0147,295.61250000,1.83638889,1.405040,*,25.000,25.000,
B1939+17,295.50429167,17.72452778,0.696262,*,4.915,4.915,
J1942-2019,295.70975000,-20.32305556,0.275133,0.54,4.965,4.965,
J1942+3941,295.59187500,39.69483333,1.353291,*,8.665,8.665,
J1942+8106,295.72783363,81.10481316,0.203558,*,3.478,3.478,
J1943+0609,295.87138333,6.16600000,0.446226,0.70,3.269,3.269,
B1940-12,295.85617215,-12.62844944,0.972429,1.20,1.204,1.204,
J1943+2210,295.81871250,22.17309750,0.005084,0.04,6.774,6.774,
J1943+5815,295.84656250,58.26474444,1.270847,*,7.780,7.780,
J1944+0907,296.03887491,9.12306353,0.005185,2.10,1.218,1.218,
J1944-10,296.00000000,-10.28333333,0.409135,*,1.282,1.282,
B1941-17,296.02183272,-17.83640601,0.841158,0.30,4.121,4.121,
B1942+17,296.13250000,17.92844444,1.996899,*,4.877,4.877,
J1944+2236,296.00446125,22.60628333,0.003618,0.11,7.600,7.600,
B1942-00,296.36832210,-0.68279835,1.045632,0.80,3.164,3.164,
J1945+07,296.47916667,7.28333333,1.073900,*,2.575,2.575,
J1945+1211,296.29816667,12.19616667,4.756796,0.63,3.771,3.771,
B1943+18,296.40041667,18.57225000,1.068708,*,7.351,7.351,
J1946-09,296.50000000,-9.00000000,0.091200,*,2.865,2.865,
J1946-1312,296.74095417,-13.21011111,0.491865,0.30,5.000,5.000,
J1946+14,296.71666667,14.70000000,2.282440,*,2.092,2.092,
B1944+17,296.72101667,18.09478889,0.440618,10.00,0.300,1.005,
J1946+2052,296.55887500,20.87351111,0.016960,0.06,3.510,3.510,
B1944+22,296.60370833,22.74983333,1.334450,0.17,6.060,6.060,
J1946+24,296.50000000,23.96666667,4.729000,*,4.296,4.296,
J1946+2535,296.70458333,25.59763889,0.515167,0.48,8.305,8.305,
J1946+2611,296.69087500,26.19700000,0.435060,0.70,7.555,7.555,
B1943-29,296.71555833,-29.22975000,0.959448,0.50,3.125,3.125,
J1946+3417,296.60470790,34.28741392,0.003170,0.90,6.940,6.940,
J1946-5403,296.64373750,-54.06180833,0.002710,0.35,1.150,1.150,
J1947+0915,296.94258333,9.25222222,1.480744,0.20,5.154,5.154,
J1947+10,296.90000000,10.73333333,1.110944,*,10.851,10.851,
J1947-18,296.87916667,-18.97000000,0.002603,*,1.101,1.101,
J1947+1957,296.83097917,19.95233056,0.157509,0.08,6.767,6.767,
J1947+2011g,296.94583333,20.18333333,0.008170,0.01,4.283,4.283,
J1947-4215,296.77500000,-42.25000000,1.798069,*,2.202,2.202,
J1947-43,296.75000000,-43.00000000,0.180940,*,1.625,1.625,
J1948+1808,297.09220417,18.14170833,0.394354,0.08,11.335,11.335,
J1948+2333,297.08048750,23.55089722,0.528352,0.28,8.048,8.048,
J1948+2551,297.07324583,25.86443056,0.196627,0.62,8.698,8.698,
J1948-27,297.00000000,-27.00000000,0.332000,*,6.425,6.425,
J1948+2819,297.15995833,28.32223889,0.932693,0.05,11.042,11.042,
B1946+35,297.10419458,35.66973806,0.717311,8.30,7.650,7.650,
J1949+2306,297.28050000,23.11541667,1.319373,0.10,8.106,8.106,
J1949+2516g,297.40416667,25.26666667,0.410340,0.01,15.085,15.085,
B1946-25,297.35589428,-25.40027268,0.957617,0.40,1.046,1.046,
J1949+3106,297.37348942,31.10105723,0.013138,0.23,7.468,7.468,
J1949+3426,297.30696250,34.44274722,0.388539,*,12.347,12.347,
J1950+05,297.74166667,5.58333333,0.455934,*,3.939,3.939,
J1950+2352g,297.73333333,23.86666667,0.319760,0.03,13.339,13.339,
J1950+2414,297.68776525,24.24915664,0.004305,0.16,7.269,7.269,
J1950+2556g,297.51666667,25.93333333,2.038640,0.02,14.546,14.546,
J1950+3001,297.72366667,30.02852778,2.788918,0.24,8.759,8.759,
J1951+1123,297.78437500,11.39033333,5.094083,*,1.513,1.513,
J1951+4724,297.78104167,47.40975000,0.181928,*,9.442,9.442,
B1949+14,298.02564690,14.12482869,0.275026,*,1.586,1.586,
J1952+2513,298.08640833,25.22891667,1.077647,0.03,8.418,8.418,
J1952+2630,298.15350097,26.50780119,0.020732,0.09,10.031,10.031,
J1952+2702g,298.07500000,27.03333333,0.004140,0.01,7.803,7.803,
J1952+2836g,298.20000000,28.60000000,0.018020,0.10,10.450,10.450,
J1952+3021,298.08206667,30.35555556,1.665665,0.02,7.485,7.485,
B1951+32,298.24252500,32.87791944,0.039531,1.00,3.000,3.221,
J1953+1149,298.44779167,11.82850000,0.851890,*,10.520,10.520,
J1953+1844g,298.43333333,18.73333333,0.004440,0.12,4.353,4.353,
J1953+1846A,298.44375000,18.77916667,0.004888,0.06,4.000,4.507,
J1953+1846B,298.44375000,18.77916667,0.079900,*,4.000,4.585,
J1953+1846C,298.44375000,18.77916667,0.028930,*,4.000,4.476,
J1953+1846D,298.44375000,18.77916667,0.100670,*,4.000,4.587,
J1953+2732,298.28250000,27.54672222,1.333965,0.10,7.585,7.585,
J1953+2819,298.39682500,28.32764444,1.011002,0.05,7.552,7.552,
J1953+30,298.45000000,30.21666667,1.271200,*,2.968,2.968,
J1954+1021,298.65333333,10.35291667,2.099440,*,4.280,4.280,
J1954+2407,298.50155833,24.12055556,0.193405,0.10,4.176,4.176,
J1954+2529,298.58215000,25.49092778,0.931210,0.06,7.803,7.803,
J1954+2836,298.57979167,28.60166667,0.092709,*,1.960,*,
B1952+29,298.59397500,29.38813611,0.426677,8.00,0.536,0.536,
J1954+3852,298.50451250,38.87107778,0.352933,*,4.663,4.663,
J1954+4357,298.66020738,43.96037945,1.387041,*,10.092,10.092,
J1955-0907,298.98750000,-9.12055556,0.484000,*,8.226,8.226,
J1955+2527,298.99748012,25.45095639,0.004873,0.23,8.176,8.176,
B1953+29,298.86614693,29.14539814,0.006133,0.98,6.304,6.304,
J1955+2912g,298.84583333,29.20000000,0.279510,0.01,7.383,7.383,
J1955+2930,298.78136250,29.51383333,1.073878,0.07,7.540,7.540,
B1953+50,298.82818208,50.99869222,0.518938,4.00,2.186,2.186,
J1955+6708,298.91152899,67.13753627,0.008565,*,5.304,5.304,
J1956+07,299.14583333,7.26666667,5.012480,*,3.163,3.163,
J1956+0838,299.21775000,8.63800000,0.303911,0.80,3.538,3.538,
J1956-2752,299.11666667,-27.88222222,0.260014,*,3.756,3.756,
J1956+2826g,299.19583333,28.43333333,0.071790,0.01,6.481,6.481,
J1957-0002,299.42758333,-0.03522222,0.965096,*,1.789,1.789,
J1957+2516,299.39421458,25.26724333,0.003962,0.02,2.659,2.659,
J1957+2831,299.33082176,28.52884511,0.307683,1.00,6.891,6.891,
J1957+5033,299.41208333,50.55500000,0.374806,*,1.365,*,
J1958+2846,299.66695833,28.76500000,0.290389,*,1.950,*,
J1958+3033,299.52841667,30.56463889,1.098581,0.03,7.266,7.266,
J1958+56,299.50000000,56.81666667,0.311800,*,4.342,4.342,
B1957+20,299.90320783,20.80420061,0.001607,0.29,1.400,1.729,
J1959+3620,299.90845833,36.34141667,0.406081,0.40,10.888,10.888,
J2000+2920,300.06878333,29.33540833,3.073783,0.10,6.684,6.684,
J2001-0349,300.47212500,-3.82875000,1.344724,0.28,5.961,5.961,
J2001+0701,300.46232900,7.02767917,0.006820,0.23,3.782,3.782,
J2001+4258,300.29412722,42.96840495,0.719166,*,3.757,3.757,
J2002+1637,300.69904167,16.62130556,0.276497,*,4.897,4.897,
J2002+30,300.74166667,30.58333333,0.421794,*,7.020,7.020,
B2000+32,300.51843645,32.28841961,0.696761,1.20,6.458,6.458,
B2000+40,300.68346020,40.84830733,0.905067,4.90,6.391,6.391,
J2003+2916,300.76330833,29.26693333,1.009877,0.20,7.455,7.455,
J2004+2653,301.24591667,26.89455556,0.665879,0.06,7.665,7.665,
B2002+31,301.21785974,31.61944754,2.111265,1.80,8.000,7.264,
J2004+3429,301.19570833,34.48825000,0.240953,0.11,10.783,10.783,
J2005-0020,301.43229006,-0.33942877,2.279661,0.70,1.835,1.835,
J2005+3411g,301.43750000,34.18333333,0.651050,0.08,17.294,17.294,
J2005+3547,301.32288750,35.79038889,0.615034,0.25,13.558,13.558,
J2005+3552,301.44791667,35.87341667,0.307943,0.21,14.652,14.652,
J2006+0148,301.62105375,1.81497750,0.002164,*,2.437,2.437,
B2003-08,301.56818750,-8.11726861,0.580871,4.70,2.632,1.706,
J2006+22,301.65000000,22.06666667,1.741900,*,9.140,9.140,
J2006+3102,301.54583333,31.03416667,0.163695,0.27,6.035,6.035,
J2006+4058,301.66290833,40.98152222,0.499695,*,12.650,12.650,
J2007+0809,301.80625000,8.15916667,0.325724,*,3.040,3.040,
J2007+0910,301.99209625,9.17025833,0.458735,*,2.634,2.634,
J2007+20,301.75000000,20.35000000,4.634000,*,3.806,3.806,
J2007+2722,301.81595333,27.37997611,0.024497,2.32,7.098,7.098,
J2007+3120,301.78755000,31.34765000,0.608205,0.12,6.906,6.906,
J2008+2513,302.14784167,25.22510000,0.589196,*,4.030,4.030,
J2008+27,302.00000000,27.91666667,1.521800,*,7.409,7.409,
J2008+2755g,302.07083333,27.91666667,1.519260,0.11,7.445,7.445,
J2008+3139,302.16661417,31.65760000,0.226119,0.04,7.155,7.155,
J2008+3758,301.99458333,37.97027778,4.352303,*,5.923,5.923,
J2009+3122g,302.41666667,31.36666667,0.076540,0.02,6.465,6.465,
J2009+3326,302.45483333,33.43616667,1.438369,0.15,7.303,7.303,
J2010-1323,302.69133928,-13.39891535,0.005223,0.70,2.439,1.162,
J2010+2845,302.52111667,28.75810278,0.565369,0.43,6.585,6.585,
J2010+3051,302.51647583,30.85524778,0.004816,0.10,6.450,6.450,
J2010+31,302.64583333,31.83333333,1.551535,*,7.574,7.574,
J2010+3230,302.61041667,32.50202778,1.442448,0.12,13.034,13.034,
J2011+3006g,302.80000000,30.10000000,2.505660,0.31,0.944,0.944,
J2011+3331,302.77052500,33.52351111,0.931733,0.38,8.603,8.603,
J2012-2029,303.19416667,-20.49194444,0.544002,*,2.809,2.809,
J2013-0649,303.32396125,-6.81816389,0.580187,*,9.576,9.576,
J2013+3058,303.39272083,30.98074722,0.276028,0.07,6.641,6.641,
J2013+3100g,303.48750000,31.00000000,0.368550,0.03,6.760,6.760,
B2011+38,303.29319583,38.76203056,0.230194,6.40,7.123,7.123,
J2015+0756,303.99831446,7.94334761,0.004328,0.20,2.086,2.086,
J2015+2524,303.80291667,25.40869444,2.303299,*,0.744,0.744,
J2016+1948,304.23934788,19.79766339,0.064940,*,2.162,2.162,
J2017-0414,304.25000000,-4.00000000,0.040600,*,1.771,1.771,
J2017+0603,304.34460510,6.05154554,0.002896,0.18,1.399,1.399,
J2017-1614,304.44228250,-16.23764167,0.002314,*,1.444,1.444,
J2017+2043,304.37057500,20.72552778,0.537143,*,4.205,4.205,
J2017-2737,304.25000000,-27.00000000,0.224000,*,1.500,1.500,
J2017+2819g,304.33333333,28.31666667,1.832460,0.05,4.873,4.873,
J2017+3625,304.48266667,36.41886111,0.166749,*,*,*,
J2017+5906,304.43566243,59.11304758,0.403478,*,3.907,3.907,
B2016+28,304.51597208,28.66505889,0.557953,30.00,0.980,0.959,
J2018+3418g,304.56250000,34.30000000,2.191600,0.01,10.394,10.394,
J2018+3431,304.72165000,34.51680833,0.387664,0.24,6.636,6.636,
J2019+2425,304.88312083,24.42091772,0.003935,0.26,1.163,1.163,
J2019+72,304.75000000,72.00000000,0.219000,*,2.494,2.494,
J2021+3651,305.27275000,36.85133333,0.103741,0.10,1.800,10.512,
J2021+4024g,305.30416667,40.40000000,0.370540,0.09,25.000,25.000,
J2021+4026,305.37495833,40.44586111,0.265318,*,2.150,*,
J2022+21,305.60000000,21.18333333,0.803500,*,6.002,6.002,
J2022+2534,305.50000000,25.00000000,0.002650,*,3.988,3.988,
B2020+28,305.65444625,28.90641778,0.343402,38.00,2.100,1.706,
J2022+3842,305.59037083,38.70411667,0.048579,*,10.000,13.154,
J2022+3845g,305.54583333,38.75000000,1.008900,0.06,17.188,17.188,
B2021+51,305.70780417,51.91395361,0.529197,27.00,1.800,1.418,
J2023+2853g,305.81666667,28.86666667,0.011330,0.16,1.574,1.574,
B2022+50,305.92476143,50.62634931,0.372619,2.20,2.058,2.058,
J2024+48,306.00000000,48.00000000,1.262000,*,4.552,4.552,
J2027+0255,306.87861625,2.92721722,0.010596,0.19,4.540,4.540,
B2025+21,306.81954167,21.76789722,0.398173,*,10.295,10.295,
J2027+4557,306.81763750,45.96585556,1.099651,1.34,9.005,9.005,
J2027+7502,306.84699906,75.04147435,0.515219,*,0.743,0.743,
J2028+3332,307.08275000,33.53454444,0.176707,*,*,*,
J2029+34,307.25000000,34.61666667,1.819400,*,5.193,5.193,
B2027+37,307.34946892,37.73560148,1.216805,0.60,5.771,5.771,
B2028+22,307.66852513,22.47272933,0.630513,*,6.386,6.386,
J2030+3641,307.50108750,36.69087500,0.200129,0.15,6.947,6.947,
J2030+3818g,307.53333333,38.30000000,0.133720,0.02,25.000,25.000,
J2030+3929g,307.69583333,39.48333333,1.718420,0.04,25.000,25.000,
J2030+3944g,307.59166667,39.73333333,0.306180,0.22,25.000,25.000,
J2030+4415,307.71395833,44.26058333,0.227070,*,0.720,*,
J2030+55,307.50000000,55.00000000,0.579000,*,3.423,3.423,
J2032+4127,308.05466250,41.45675278,0.143246,*,1.330,4.624,
J2033+0042,308.37966667,0.70669444,5.013400,*,2.934,2.934,
J2033+1734,308.36463130,17.58290638,0.005949,0.28,1.740,1.740,
J2033-1938,308.48083333,-19.64972222,1.281719,*,1.525,1.525,
J2034+3632,308.50000000,-36.53333333,0.003650,*,*,*,
J2036+2835,309.19317917,28.58623333,1.358727,0.15,6.741,6.741,
J2036+6646,309.21800000,66.77241667,0.501927,*,3.230,3.230,
B2034+19,309.31058333,19.71508333,2.074377,*,2.794,2.794,
B2035+36,309.36433630,36.35669411,0.618715,0.80,4.851,4.851,
J2038+35,309.50000000,35.00000000,0.160000,*,3.814,3.814,
J2038-3816,309.72650000,-38.27100000,1.577289,0.30,3.588,3.588,
B2036+53,309.51319871,53.32022770,1.424568,0.30,8.192,8.192,
J2039-3616,309.81916667,-36.27138889,0.003270,0.50,1.704,1.704,
J2039-5617,309.89570042,-56.28590778,0.002651,0.58,1.800,1.707,
J2040+1657,310.07443750,16.95846111,0.865606,*,4.450,4.450,
J2040-21,310.00000000,-21.00000000,0.563000,*,1.660,1.660,
J2042+0246,310.54584529,2.77066583,0.004534,0.06,0.640,0.640,
J2043+1711,310.83700563,17.19136111,0.002380,0.12,1.389,1.473,
J2043+2740,310.93125000,27.68222222,0.096131,*,1.480,1.480,
J2043+7045,310.75000000,70.75000000,0.588000,*,3.999,3.999,
J2044+28,311.00000000,28.00000000,1.618000,*,8.598,8.598,
J2044+4614,311.24500000,46.24833333,1.392715,*,8.952,8.952,
J2045+0912,311.44726583,9.20810000,0.395555,*,2.460,2.460,
J2045+3633,311.25627125,36.55039017,0.031682,*,5.629,5.629,
J2045-68,311.32083333,-68.60555556,0.002960,*,1.273,1.273,
B2043-04,311.50072083,-4.35729333,1.546938,1.70,6.250,3.267,
B2044+15,311.66390542,15.67598833,1.138286,1.70,3.226,3.340,
B2045+56,311.69420492,57.14363637,0.476735,0.30,4.341,4.341,
J2047+1053,311.79269167,10.88550000,0.004290,*,2.794,2.794,
J2047+5029,311.97766667,50.49393611,0.445945,0.38,3.973,3.973,
B2045-16,312.14850265,-16.27904264,1.961572,22.00,0.950,0.775,
J2048+2255,312.19111667,22.91814167,0.283901,*,7.648,7.648,
J2048+4951,312.23325833,49.86472778,0.568301,0.12,6.776,6.776,
J2050+1259,312.73837500,12.98583333,1.221020,0.05,5.829,5.829,
J2051-0827,312.78133237,-8.46048603,0.004509,2.80,1.469,1.469,
J2051+1248,312.87358333,12.80597222,0.553167,*,4.077,4.077,
J2051+4434g,312.87083333,44.56666667,1.303160,0.34,25.000,25.000,
J2051+50,312.95416667,50.66805556,0.001680,*,1.437,1.437,
J2052+1219,313.19907513,12.33306167,0.001985,*,3.916,3.916,
J2052+4421g,313.22083333,44.35000000,0.375310,0.28,25.000,25.000,
J2053+1718,313.45617042,17.31240611,0.119268,0.00,2.087,2.087,
J2053+4650,313.46928350,46.84769947,0.012586,*,3.810,3.810,
J2053+4718,313.43954167,47.31536111,4.910379,*,8.901,8.901,
B2048-72,313.44700000,-72.01180000,0.341336,6.00,1.029,1.029,
J2054-39,313.50000000,-39.00000000,0.977000,*,2.046,2.046,
J2055+15,314.01041667,15.78750000,0.002160,*,3.633,3.633,
B2053+21,313.91313324,22.15756013,0.815181,*,2.998,2.998,
J2055+2539,313.95333333,25.66722222,0.319561,*,0.620,*,
B2053+36,313.88063375,36.50596361,0.221508,2.60,5.000,5.244,
J2055+3829,313.79294396,38.49191825,0.002089,*,4.588,4.588,
J2057+21,314.45000000,21.43333333,1.166700,*,25.000,25.000,
J2057+4701,314.28897917,47.01811667,0.559574,*,4.934,4.934,
J2102+38,315.50000000,38.00000000,1.190000,*,4.658,4.658,
J2105+07,316.36250000,7.95000000,3.746630,*,25.000,25.000,
J2105+19,316.25000000,19.40000000,3.529700,*,3.028,3.028,
J2105+28,316.50000000,28.48333333,0.405737,*,5.848,5.848,
J2105+6223,316.30387500,62.38486111,2.304879,*,2.723,2.723,
J2108-3429,317.12704167,-34.49386111,1.423102,0.50,3.884,3.884,
B2106+44,317.08534167,44.69690833,0.414871,5.40,4.346,4.346,
J2108+4516,317.09726314,45.27360215,0.577231,*,3.268,3.586,
J2111+2106,317.88804167,21.10194444,3.953853,*,8.408,8.408,
J2111+40,317.75000000,40.00000000,4.061000,*,5.279,5.279,
J2111+4606,317.85054167,46.10869444,0.157830,*,*,*,
J2112+4058,318.21566667,40.96777778,4.060755,*,5.221,5.221,
B2110+27,318.26812750,27.90032222,1.202852,1.10,1.429,1.869,
B2111+46,318.35137292,46.73579000,1.014685,19.00,2.174,4.123,
J2113+67,318.50000000,67.03333333,0.552170,*,2.890,2.890,
J2113+73,318.25000000,73.61666667,*,*,2.625,2.625,
J2115+5448,318.79903250,54.81254278,0.002603,*,3.106,3.106,
B2113+14,319.05730000,14.23917778,0.440153,0.80,25.000,25.000,
J2116+3701,319.05960000,37.02531389,0.145884,*,2.903,2.903,
J2122+2426,320.66258333,24.44580556,0.541421,*,0.585,0.585,
J2123+36,320.95000000,36.40000000,1.294000,*,13.192,13.192,
J2123+5434,320.84034634,54.56880947,0.138868,*,1.811,1.811,
B2122+13,321.19406041,14.12203918,0.694053,*,2.807,2.807,
J2124-3358,321.18269201,-33.97916955,0.004931,4.50,0.410,0.360,
B2123-67,321.88033333,-66.80780556,0.325771,0.60,5.992,5.992,
J2129-0429,322.43766250,-4.48488611,0.007620,*,1.830,1.385,
B2127+11A,322.49269380,12.16700942,0.110665,0.20,10.710,25.000,
B2127+11B,322.49430000,12.16675278,0.056133,*,10.710,25.000,
B2127+11C,322.50501750,12.17728028,0.030529,*,10.710,25.000,
B2127+11D,322.49280833,12.16659444,0.004803,*,10.710,25.000,
B2127+11E,322.49244583,12.16906389,0.004651,*,10.710,25.000,
B2127+11F,322.48824167,12.16747500,0.004027,*,10.710,25.000,
B2127+11G,322.49145833,12.16591667,0.037660,*,10.710,25.000,
B2127+11H,322.49243333,12.16650833,0.006743,*,10.710,25.000,
J2129+1210I,322.49291667,12.16694444,0.005120,*,10.710,25.000,
J2129+4119,322.33941667,41.33194444,1.687418,*,1.967,1.967,
J2129-5721,322.34488010,-57.35395752,0.003726,0.97,3.200,6.163,
J2131-31,322.75000000,-31.00000000,3.325000,*,25.000,25.000,
J2133-0049A,323.36250000,-0.82333333,0.010150,*,11.690,25.000,
J2133-0049B,323.36250000,-0.82333333,0.006970,*,11.690,25.000,
J2133-0049C,323.36250000,-0.82333333,0.003000,*,11.690,25.000,
J2133-0049D,323.36250000,-0.82333333,0.004220,*,11.690,25.000,
J2133-0049E,323.36250000,-0.82333333,0.003700,*,11.690,25.000,
J2136-1606,324.00091667,-16.10361111,1.227235,*,1.633,1.633,
J2136-5046,324.23997083,-50.78224444,0.267322,0.60,2.248,2.248,
J2137+6428,324.33444967,64.47827166,1.750989,*,3.764,3.764,
J2138+4911,324.56250000,49.20000000,0.696171,*,4.207,4.207,
J2138+69,324.50000000,69.83333333,0.220000,*,2.486,2.486,
J2139+00,324.92500000,0.60000000,0.312470,*,4.210,4.210,
J2139+2242,324.86208333,22.71166667,1.083514,*,4.933,4.933,
J2139+4716,324.98312500,47.27027778,0.282849,*,*,*,
J2139+4738g,324.99166667,47.63333333,0.557040,0.01,4.117,4.117,
J2140-2310A,325.09335875,-23.18022044,0.011019,0.08,8.460,3.114,
J2140-2310B,325.09166667,-23.17972222,0.012986,*,8.460,3.123,
J2143+0654,325.76408333,6.90486944,9.428229,*,*,*,
J2144-3933,326.05025168,-39.56580140,8.509827,0.80,0.160,0.289,
