,NAME,RAJD,DECJD,P0,S1400,DIST,DIST_DM,sqrtts
1813,J1755-33,268.8,-33.51666667,0.959466,0.20,14.084,14.084,0.0
1814,J1755-3716,268.8976925,-37.26966111,0.012786,0.52,8.177,8.177,0.0
1815,J1756+1822,269.0732625,18.38202778,0.744001,0.01,25.000,25.000,3.4235584408719517
1816,J1756-2225,269.1065,-22.43,0.404980,0.25,4.779,4.779,0.0
1817,J1756-2251,269.19430755,-22.86648611,0.028462,1.09,0.730,2.807,0.8557109415616142
1818,B1753-24,269.24130613,-24.59286391,0.670480,2.00,3.834,3.834,0.08299696657484822
1819,J1756-25,269.175,-25.46666667,0.855986,0.20,4.768,4.768,0.49052996855803455
1820,J1756-2619,269.33079167,-26.31888889,0.724514,0.10,5.112,5.112,0.0
1821,J1757-1500,269.30313333,-15.00791667,0.179354,0.09,4.222,4.222,0.0
1823,J1757-1854,269.26576825,-18.90093778,0.021497,0.14,19.549,19.549,0.0
1824,J1757-2223,269.46155,-22.39694444,0.185310,1.00,3.727,3.727,0.02373989829331518
1825,B1754-24,269.3721815,-24.36873464,0.234106,7.20,3.124,3.124,0.3999667105023302
1826,J1757-2745,269.47826083,-27.76115556,0.017687,0.07,8.208,8.208,0.16100747523762232
1827,J1757-5322,269.31317292,-53.37399639,0.008870,1.17,0.945,0.945,0.8974384974523331
1828,J1758-1931,269.52333333,-19.52805556,0.692552,0.38,4.544,4.544,0.0
1829,J1758-2206,269.68520833,-22.1125,0.430278,0.41,15.065,15.065,0.0
1830,J1758-2540,269.63308333,-25.68027778,2.107263,0.65,3.410,3.410,0.8745934751440306
1831,J1758-2630,269.64279167,-26.50277778,1.202893,0.41,4.350,4.350,0.0
1832,J1758-2846,269.56420833,-28.76722222,0.766706,0.20,2.006,2.006,0.0
1835,J1759-1736,269.86733333,-17.60277778,0.798452,0.12,4.917,4.917,0.18979660083113745
1836,J1759-1903,269.924,-19.05527778,0.731505,0.16,21.806,21.806,0.4732851121026266
1837,J1759-1940,269.98766667,-19.67472222,0.254720,0.90,7.987,7.987,0.0
1838,J1759-1956,269.89758333,-19.93555556,2.843389,0.41,4.620,4.620,0.0
1839,B1756-22,269.85068333,-22.0925,0.460982,1.30,3.256,3.256,0.0
1840,J1759-2302,269.955125,-23.03555556,0.810718,1.30,5.782,5.782,0.0
1841,J1759-2307,269.8789375,-23.12138889,0.558889,0.70,5.345,5.345,0.0
1842,J1759-24,269.85,-24.03333333,1.457739,0.50,4.870,4.870,2.9124198330671285
1843,J1759-2549,269.89633333,-25.81861111,0.956549,0.60,4.842,4.842,0.0
1844,J1759-2922,269.95102546,-29.36867382,0.574400,0.56,2.417,2.417,0.32192250883992074
1845,J1759-3107,269.8419,-31.12272222,1.078955,0.91,3.100,3.100,1.2857924476332998
1846,J1759+5036,269.9403,50.61582222,0.176016,0.12,0.543,0.543,0.0
1847,J1759-5505,269.89233333,-55.09191667,0.373392,0.23,3.096,3.096,0.0
1848,J1800-0125,270.092,-1.42516667,0.783185,0.14,1.529,1.529,2.5905576154188346
1849,J1800-2114,270.05125,-21.23861111,1.799272,0.30,16.114,16.114,2.754258984848436
1852,B1758-03,270.34428333,-3.96547222,0.921493,0.70,5.739,5.739,0.0
1853,J1801-0857A,270.46087375,-8.95884806,0.007176,0.04,9.230,6.684,0.0
1854,J1801-0857B,270.46068417,-8.95913056,0.028962,0.01,9.230,6.660,0.0
1855,J1801-0857C,270.46140546,-8.95908306,0.003739,0.01,9.230,6.667,0.0
1862,J1801-1417,270.46280555,-14.29292389,0.003625,1.54,1.105,1.105,0.0
1863,J1801-1855,270.34291667,-18.93027778,2.550498,0.47,20.072,20.072,0.14170804379225113
1864,J1801-1909,270.44454167,-19.16,1.108725,0.50,4.897,4.897,0.01096314827030271
1865,J1801-2115,270.385375,-21.255,0.438113,0.19,14.873,14.873,0.8931070937450479
1866,J1801-2154,270.28616667,-21.90198611,0.375302,0.21,4.132,4.132,0.0
1867,B1758-23,270.332562,-23.07906583,0.415827,7.00,4.000,6.431,0.0
1868,B1757-24,270.25006667,-24.85763889,0.124924,1.46,3.803,3.803,0.8874612225767831
1869,B1758-29,270.4451625,-29.34391667,1.081910,2.60,3.013,3.013,0.000392239889836608
1870,J1801-3210,270.35786333,-32.1815925,0.007454,0.45,6.112,6.112,0.0
1871,J1801-3458,270.46941667,-34.97694444,1.385604,0.11,5.915,5.915,0.0
1874,J1802-0523,270.55058333,-5.39138889,1.680573,0.15,4.070,4.070,0.0
1875,J1802-1745,270.561875,-17.75472222,0.514671,0.21,6.596,6.596,0.2788767557001234
1876,J1802-2124,270.52223157,-21.40101361,0.012648,0.73,0.760,3.026,0.0
1877,J1802-2426,270.51291667,-24.44527778,0.569007,0.60,12.876,12.876,0.0
1878,J1802-3346,270.73,-33.77916667,2.461052,0.20,13.672,13.672,0.0
1880,J1803-1616,270.8945,-16.275,0.536596,0.16,19.035,19.035,0.6507213120324568
1881,J1803-1857,270.99608333,-18.95527778,2.864338,0.40,10.784,10.784,0.0
1882,J1803-1920,270.87266667,-19.34472222,0.443649,0.27,12.534,12.534,0.0
1883,B1800-21,270.96421042,-21.61870861,0.133667,9.60,4.400,3.422,0.0
1885,B1800-27,270.88205275,-27.20177396,0.334415,1.20,3.466,3.466,0.0
1886,J1803-3002A,270.89166667,-30.03388889,0.007101,0.70,7.300,5.804,1.2295625131685999
1889,J1803-3002D,270.89166667,-30.03388889,0.005530,0.03,7.300,5.814,1.2295625131685999
1891,B1802-07,271.20789751,-7.59019273,0.023101,1.00,8.160,8.156,0.0
1892,J1804-2228,271.11745833,-22.47166667,0.570511,0.20,4.054,4.054,0.0
1893,J1804-2717,271.08805453,-27.2920375,0.009343,0.40,0.805,0.805,0.0
1894,J1804-28,271.2,-28.11666667,1.273011,0.40,5.469,5.469,0.0
1895,J1804-2858,271.00634679,-28.97961333,0.001493,0.92,8.237,8.237,0.2945724950566097
1898,J1805-0619,271.38098333,-6.32927778,0.454651,0.90,5.429,5.429,0.0
1899,J1805-1504,271.27541667,-15.07666667,1.181269,3.70,5.409,5.409,0.0
1900,J1805-2032,271.40454167,-20.5475,0.405769,0.70,6.694,6.694,0.0
1901,J1805-2037,271.36745833,-20.62111111,0.357807,0.34,4.983,4.983,0.0
1902,J1805-2447,271.35804167,-24.79166667,0.661402,0.27,4.576,4.576,0.17559318704032517
1903,J1805-2948,271.42704167,-29.8,0.428341,0.20,4.589,4.589,0.11180720561001525
1905,B1804-12,271.52829745,-11.90798496,0.522618,2.70,3.005,3.005,0.03690277480994232
1906,J1806-1618,271.60741667,-16.31055556,0.668309,0.22,10.156,10.156,0.0
1907,J1806-1920,271.5275,-19.33972222,0.879791,1.40,12.793,12.793,0.7437412719772157
1908,J1806-2125,271.5825,-21.46543889,0.481825,0.80,4.886,4.886,0.0
1912,B1804-08,271.9084475,-8.79535278,0.163727,18.20,1.500,2.700,0.0
1913,J1807-2459A,271.83481502,-24.99802819,0.003059,1.10,2.580,3.015,0.018031869687764743
1916,B1804-27,271.78539637,-27.25082303,0.827776,0.91,15.364,15.364,0.0
1919,J1808-1020,272.19014167,-10.34675,0.596993,0.23,8.076,8.076,0.0
1920,J1808-1517,272.162875,-15.29444444,0.544549,0.35,4.306,4.306,0.0
1921,J1808-1726,272.17625,-17.44083333,0.241035,0.39,14.163,14.163,0.19278976215271146
1923,B1805-20,272.02665192,-20.96875681,0.918410,2.60,4.582,4.582,0.0
1924,J1808-2701,272.055125,-27.0225,2.457882,0.15,2.706,2.706,1.7801934773735388
1925,J1808-3249,272.01866667,-32.82611111,0.364912,1.70,6.269,6.269,0.0
1927,J1809-0743,272.39966667,-7.71705556,0.313886,0.30,13.999,13.999,0.0
1928,J1809-1429,272.439625,-14.49027778,0.895285,0.60,17.153,17.153,0.0
1930,J1809-1850,272.40504167,-18.84861111,1.124481,0.20,4.667,4.667,0.0
1931,J1809-1917,272.42973333,-19.29391667,0.082755,2.80,3.268,3.268,0.0
1932,J1809-1943,272.46286233,-19.73109208,5.540743,0.68,3.600,3.153,2.1647983255147034
1933,J1809-2004,272.316125,-20.07,0.434811,0.90,5.228,5.228,1.3498939867653441
1934,B1806-21,272.30970645,-21.15079899,0.702414,0.84,4.119,4.119,0.10023692243671371
1938,J1810-1441,272.74650833,-14.69266667,0.217214,0.21,6.755,6.755,0.0
1939,J1810-1709,272.61754167,-17.1575,1.161133,0.45,14.518,14.518,0.0
1941,J1810-1820,272.73133333,-18.34416667,0.153716,0.70,4.237,4.237,0.0
1942,J1810-2005,272.74579958,-20.08563056,0.032822,1.33,3.513,3.513,0.4888366684062034
1944,J1811-0154,272.83283333,-1.90858333,0.924945,0.70,11.112,11.112,0.8744366999828777
1945,J1811-0624,272.82535875,-6.41039444,0.004146,0.10,5.801,5.801,0.5655085817244923
1947,J1811-1049,272.821125,-10.8175,2.623859,0.30,8.667,8.667,0.0
1948,J1811-1717,272.86054167,-17.29638889,0.391385,0.20,5.184,5.184,0.0
1949,J1811-1736,272.97930833,-17.61047222,0.104182,1.30,4.419,4.419,0.01880717774723757
1950,J1811-1835,272.87383333,-18.59555556,0.557464,0.42,4.933,4.933,0.0
1952,J1811-2405,272.83272521,-24.08845056,0.002661,1.33,1.831,1.831,0.004712157242165459
1953,J1811-2439,272.981375,-24.66472222,0.415813,0.26,3.756,3.756,0.0
1954,J1811-4930,272.86329167,-49.50577778,1.432704,0.40,1.447,1.447,1.3915611973740856
1955,B1810+02,273.22161561,2.44920135,0.793903,0.30,7.197,7.197,0.0
1957,B1809-173,273.03003585,-17.30818717,1.205374,1.10,3.661,3.661,0.0
1958,B1809-176,273.06608021,-17.56051972,0.538341,4.80,4.492,4.492,0.012095713956206402
1959,J1812-1910,273.145375,-19.1775,0.430991,0.28,5.922,5.922,0.0
1961,J1812-2102,273.08720833,-21.04333333,1.223352,1.40,14.440,14.440,0.15817683035566046
1962,J1812-2526,273.13458333,-25.44388889,0.315835,0.18,22.244,22.244,0.0
1965,J1813-0402,273.39556675,-4.04661739,0.004107,0.15,2.229,2.229,0.0
1969,J1813-2113,273.416125,-21.21677778,0.426466,0.60,14.968,14.968,0.7924997872620315
1970,J1813-2242,273.3715,-22.70166667,0.328514,0.21,12.474,12.474,0.0
1971,J1813-2621,273.41913187,-26.36584861,0.004430,0.58,3.158,3.158,0.5311518977957863
1972,B1811+40,273.30533754,40.22750946,0.931089,1.10,4.917,4.917,0.0
1974,J1814-0618,273.67191667,-6.30047222,1.377868,0.58,5.990,5.990,0.0
1976,J1814-1649,273.655625,-16.82444444,0.957464,1.30,5.205,5.205,0.507805571746273
1977,J1814-1744,273.67958333,-17.74666667,3.975905,0.70,5.118,5.118,0.045022897699650496
1980,J1815-1738,273.811125,-17.63523056,0.198457,0.40,4.887,4.887,0.0
1981,J1815-1910,273.76283333,-19.16677778,1.249924,0.32,6.139,6.139,0.0
1983,J1816-0755,274.1022625,-7.92291667,0.217643,0.17,3.152,3.152,0.09106016491608078
1984,J1816-1446,274.121625,-14.775,0.594500,0.23,10.097,10.097,0.004796496140253917
1985,B1813-17,274.07775852,-17.4840847,0.782313,1.30,4.432,4.432,0.0
1986,B1813-26,274.14749583,-26.83138889,0.592885,2.38,3.591,3.591,0.0023927607942745505
1989,J1817-0743,274.45745833,-7.72191667,0.438095,0.25,0.195,0.195,0.0
1990,J1817-1511,274.40083333,-15.19416667,0.224604,0.43,7.341,7.341,1.7594264823492796
1992,J1817-1938,274.27841667,-19.64333333,2.046838,0.10,17.002,17.002,0.0
1994,B1813-36,274.27440417,-36.30127778,0.387019,3.20,4.383,4.383,0.018821621538919902
1995,J1817-3837,274.251125,-38.63325,0.384487,2.09,6.086,6.086,0.0
1996,J1818-0151,274.607375,-1.865,0.837535,0.09,19.138,19.138,0.0028529268389618423
1997,J1818-1116,274.61020833,-11.27472222,0.544800,0.50,13.007,13.007,0.0
1998,B1815-14,274.599025,-14.37686389,0.291489,9.60,5.440,5.440,1.1729109547893273
1999,J1818-1448,274.61629167,-14.81055556,0.281371,0.19,4.997,4.997,0.0016002472709928848
2000,J1818-1519,274.56083333,-15.32861111,0.939690,2.10,5.362,5.362,1.5526399740494181
2001,J1818-1541,274.65633333,-15.69583333,0.551134,1.00,4.792,4.792,0.0
2002,J1818-1556,274.71645833,-15.93444444,0.952709,0.49,3.464,3.464,0.0
2003,J1818-1607,274.50080583,-16.13139025,1.363492,0.20,4.808,4.808,0.0
2004,J1819-0925,274.96059167,-9.43052778,0.852047,0.72,13.840,13.840,0.0
2005,J1819-1008,274.91660833,-10.14111111,0.301490,0.35,13.539,13.539,0.0
2006,J1819-1114,274.86991667,-11.24527778,0.294163,1.07,5.795,5.795,0.0
2007,J1819-1131,274.99229167,-11.52472222,1.388137,0.15,16.385,16.385,0.0
2008,J1819+1305,274.984275,13.08756944,1.060364,1.10,4.047,4.047,0.0
2009,J1819-1318,274.93191667,-13.31166667,1.515696,0.16,0.811,0.811,0.0
2010,J1819-1408,274.98666667,-14.13377778,1.788490,0.50,8.976,8.976,1.5014005670932902
2012,J1819-1510,274.9737125,-15.17238889,0.226539,0.60,4.123,4.123,0.0
2013,J1819-17,274.875,-17.08333333,2.352135,0.14,1.881,1.881,0.09980736957173915
2014,J1819-1717,274.93083333,-17.28777778,0.393522,0.26,4.793,4.793,0.1557946715211569
2016,B1818-04,275.21913917,-4.46047556,0.598082,10.07,2.857,2.918,0.08136785398267615
2017,J1820-0509,275.0947,-5.16069444,0.337321,0.25,3.297,3.297,0.35817335908835024
2018,B1817-13,275.0823315,-13.7709102,0.921460,2.00,5.862,5.862,0.07605572160056286
2019,J1820-1529,275.172125,-15.49507222,0.333254,0.83,5.195,5.195,0.0
2020,B1817-18,275.16286537,-18.30090532,0.309905,1.50,14.039,14.039,0.0
2021,J1821+0155,275.41201533,1.92277583,0.033781,0.29,1.723,1.723,0.6362101187187938
2022,J1821-0256,275.29295833,-2.94405556,0.414111,0.19,3.160,3.160,0.19686850880967713
2023,J1821-0331,275.43625,-3.52019444,0.902316,0.20,7.556,7.556,0.0
2024,J1821-1419,275.39291667,-14.32388889,1.656010,0.20,6.129,6.129,0.46314422256105636
2025,J1821-1432,275.4157375,-14.54811111,1.915131,0.22,4.540,4.540,0.8866200555107392
2031,J1822-0848,275.71608333,-8.81638889,0.834839,0.04,3.826,3.826,0.0
2033,J1822-0907,275.66583333,-9.12666667,0.974700,0.12,16.078,16.078,0.12467755327566483
2035,J1822-1252,275.67375,-12.88027778,2.071040,0.25,6.404,6.404,0.0
2036,B1820-14,275.72517768,-14.00066746,0.214771,0.80,4.753,4.753,2.061414576596639
2038,J1822-1617,275.6525,-16.29305556,0.831156,0.20,14.868,14.868,1.1787998732001752
2039,B1819-22,275.74564215,-22.94183603,1.874269,3.80,3.260,3.260,0.0
2041,J1822-4209,275.54731667,-42.15305,0.456512,0.90,3.687,3.687,0.11006999955424837
2042,J1823-0154,275.9672752,-1.90127008,0.759777,0.78,5.271,5.271,3.5807939385494727
2043,B1821+05,275.87905458,5.84008611,0.752907,1.70,2.000,3.088,0.0
2044,B1820-11,275.91794458,-11.25313535,0.279829,3.20,5.371,5.371,0.0
2045,J1823-1126,275.83275,-11.43444444,1.846534,0.51,9.274,9.274,0.0
2046,J1823-1347,275.85104167,-13.79833333,0.617107,0.41,5.873,5.873,0.45006747790089924
2047,J1823-1526,275.83925,-15.43944444,1.625405,0.47,8.157,8.157,0.0
2048,J1823-1807,275.79033333,-18.12583333,1.636792,0.39,10.147,10.147,0.07785634744974636
2049,B1820-30A,275.91869588,-30.36114639,0.005440,0.72,8.020,3.145,0.0
2050,B1820-30B,275.92310625,-30.36137222,0.378596,0.07,8.020,3.152,0.0
2055,J1823-3021G,275.91967208,-30.35989722,0.006091,0.05,8.020,3.118,0.0
2056,J1823-3021H,275.91866667,-30.36108333,0.005130,0.03,8.020,3.144,0.0
2057,B1820-31,275.94495157,-31.11381963,0.284054,5.60,1.586,1.586,0.0017933415184377128
2059,J1824-0127,276.222625,-1.46427778,2.499470,0.59,2.219,2.219,0.3970865810400563
2060,J1824-0132,276.2315625,-1.54,0.223729,0.12,3.096,3.096,1.2439140065316963
2061,J1824-0621,276.06591475,-6.3657755,0.003233,0.11,3.535,3.535,0.0
2063,B1821-11,276.12307874,-11.31183739,0.435759,1.30,6.003,6.003,0.0
2064,J1824-1159,276.2339625,-11.99816667,0.362492,0.70,4.457,4.457,0.0
2065,J1824-1350,276.2090875,-13.83916667,1.396599,0.08,4.693,4.693,0.0
2066,J1824-1423,276.2391125,-14.38480556,0.359394,0.80,4.548,4.548,9.59944272751604e-05
2067,J1824-1500,276.05875,-15.00916667,0.412230,0.16,6.078,6.078,2.770359375536452
2068,B1821-19,276.00233333,-19.7676,0.189337,7.80,3.700,5.599,0.0
2069,J1824-2233,276.043,-22.55305556,1.161743,0.22,4.597,4.597,0.0
2070,J1824-2328,276.11933333,-23.47138889,1.505875,0.32,8.965,8.965,0.15455734426166562
2071,B1821-24A,276.13336627,-24.86968846,0.003054,2.30,5.370,3.702,0.0
2086,B1822+00,276.31385216,0.0721393,0.778949,0.40,1.861,1.861,0.0
2087,J1825-0319,276.48313792,-3.33265833,0.004554,0.18,3.862,3.862,0.18591035624987112
2088,B1822-09,276.377475,-9.58922222,0.769021,10.20,0.300,0.262,0.0
2089,J1825-1108,276.32625,-11.14833333,1.925872,0.13,2.750,2.750,0.09432043330176489
2090,B1822-14,276.26233333,-14.78160278,0.279198,2.90,4.440,4.440,1.5083640262494717
2093,B1823-11,276.52280293,-11.52878499,2.093136,0.71,3.976,3.976,0.0
2095,B1823-13,276.55489583,-13.57966667,0.101487,4.70,3.606,3.606,0.0
2097,J1826-1526,276.5525,-15.43416667,0.382073,0.46,14.919,14.919,3.902354069822073
2098,J1826-2415,276.65010833,-24.26513889,0.004696,0.49,2.753,2.753,0.0
2099,J1827-0750,276.76139583,-7.83866667,0.270502,2.90,9.830,9.830,0.0
2101,J1827-0934,276.94118333,-9.57122222,0.512548,0.29,4.068,4.068,0.0
2102,B1824-10,276.77283123,-9.97864096,0.245757,2.20,5.034,5.034,0.0
2104,J1828-0611,277.0863125,-6.19763889,0.269415,1.50,12.114,12.114,0.0
2105,J1828+0625,277.12064458,6.41938389,0.003628,0.32,1.000,1.000,0.0
2106,J1828-1007,277.12648333,-10.11947222,0.153197,0.21,4.014,4.014,0.0
2107,J1828-1057,277.1385,-10.95747222,0.246333,0.33,3.648,3.648,0.0
2108,J1828-1101,277.07833333,-11.03078611,0.072057,2.30,4.767,4.767,0.0
2109,J1828+1221,277.0923375,12.35580556,1.528295,0.50,3.849,3.849,1.1097775157629788
2110,J1828-1336,277.17854167,-13.6125,0.860332,0.26,7.949,7.949,0.0
2112,J1828-2119,277.08983333,-21.33222222,0.514523,0.38,17.961,17.961,0.14470648366670683
2113,J1829+0000,277.44641667,0.00236111,0.199147,0.54,4.353,4.353,4.3784941536980275
2114,J1829-0734,277.272375,-7.57277778,0.318401,0.45,6.094,6.094,0.0
2115,J1829-1011,277.27525,-10.19027778,0.829166,0.25,4.938,4.938,0.0
2116,B1826-17,277.42973848,-17.85108318,0.307133,11.00,5.915,5.915,3.7754028424178823
2117,J1829+2456,277.394445,24.93838694,0.041010,0.04,0.909,0.909,0.0
2119,J1830-0052,277.62791667,-0.88166667,0.345698,0.04,10.252,10.252,0.25483834204739336
2120,J1830-0131,277.58171667,-1.53002778,0.152512,0.35,3.502,3.502,0.0
2121,J1830-10,277.525,-10.65,0.245260,0.10,3.420,3.420,0.0
2122,B1828-11,277.69795833,-10.9907,0.405073,1.50,3.147,3.147,0.0
2123,J1830-1135,277.50716667,-11.59222222,6.221553,1.10,3.757,3.757,0.0
2124,J1830-1313,277.67491667,-13.22116667,0.747188,0.26,12.631,12.631,0.0
2125,J1830-1414,277.50145833,-14.24361111,0.771493,0.10,10.100,10.100,0.04265934745164645
2127,J1831-0823,277.90139167,-8.38997222,0.612133,1.00,3.886,3.886,0.42294000998451586
2128,J1831-0952,277.89293333,-9.86713889,0.067267,0.35,3.683,3.683,0.0
2129,J1831-1223,277.80345833,-12.39194444,2.857941,1.20,4.875,4.875,0.0
2130,J1831-1329,277.98316667,-13.49888889,2.165679,0.50,6.314,6.314,0.0
2131,J1831-1423,277.87125,-14.39611111,0.507945,0.19,10.121,10.121,0.4662637683622264
2133,J1832-0644,278.17779167,-6.73383333,0.744295,0.70,10.253,10.253,0.0
2134,B1829-08,278.15422083,-8.45102778,0.647326,4.00,5.200,4.046,0.0384389355676942
2135,J1832-0836,278.1149687,-8.6152871,0.002719,0.92,2.083,0.807,0.03809754531549207
2136,B1829-10,278.17027782,-10.35910417,0.330354,1.90,4.685,4.685,0.0
2139,J1833-0209,278.27254583,-2.15455556,0.291931,0.06,13.360,13.360,0.0
2140,B1831-03,278.42456042,-3.65118278,0.686733,2.80,2.500,5.176,0.0
2141,J1833-0556,278.412,-5.93472222,1.521545,0.20,9.390,9.390,0.0
2142,J1833-0559,278.28166667,-5.99027778,0.483459,0.60,6.827,6.827,0.0
2143,B1830-08,278.41778333,-8.45877778,0.085288,6.90,4.500,4.381,0.013394111848562663
2145,J1833-1034,278.389875,-10.56875,0.061884,0.07,4.100,3.355,0.0
2146,J1833-1055,278.49333333,-10.92527778,0.633640,0.50,7.698,7.698,0.0
2148,B1828-60,278.31166667,-60.38444444,1.889436,1.46,1.336,1.336,0.0
2150,J1834-0031,278.7128875,-0.52619444,0.329532,0.17,4.675,4.675,2.8076580248894003
2151,B1831-04,278.60667774,-4.43773271,0.290108,19.69,2.491,2.491,0.0
2152,J1834-0602,278.65820833,-6.04305556,0.487914,0.80,6.340,6.340,0.0
2153,J1834-0633,278.621875,-6.55030556,0.317315,0.28,8.354,8.354,0.0
2154,J1834-0731,278.56654167,-7.51831389,0.512995,1.30,4.072,4.072,0.0
2155,J1834-0742,278.6305,-7.70572222,0.788354,0.35,4.909,4.909,0.0
2158,J1834-09,278.65,-9.25,0.512327,0.17,4.851,4.851,0.0
2160,J1834-1202,278.59633333,-12.04066667,0.610259,0.70,6.117,6.117,0.0
2161,J1834-1710,278.72250417,-17.18055556,0.358306,0.70,3.405,3.405,0.0
2162,J1834-1855,278.69141667,-18.93305556,1.465656,0.39,8.114,8.114,0.0
2163,J1835-0114,278.84132458,-1.24266944,0.005116,0.37,3.457,3.457,1.579692822171776
2164,J1835-0349,278.80394167,-3.81941667,0.841865,0.16,5.510,5.510,0.0
2165,J1835-0522,278.78383333,-5.36888889,1.087749,0.23,8.791,8.791,0.0
2167,B1832-06,278.77317417,-6.7184333,0.305830,2.30,5.028,5.028,0.0
2168,J1835-0847,278.9405,-8.78888889,0.846494,0.40,6.144,6.144,0.3880736481393395
2169,J1835-0924,278.90841667,-9.4075,0.859192,0.55,5.043,5.043,0.0
2172,J1835-0944,278.9443875,-9.74088889,0.145347,0.60,4.215,4.215,0.0
2173,J1835-0946,278.93691667,-9.77722222,0.379536,0.18,3.633,3.633,0.0
2174,J1835-1020,278.98991,-10.33458333,0.302450,1.90,2.909,2.909,0.0
2175,J1835-1106,278.82670833,-11.10447222,0.165918,2.50,3.159,3.159,0.09236971465326267
2177,J1835-1548,278.95970833,-15.81055556,0.670486,0.06,19.572,19.572,0.0002582710042013968
2180,B1834-04,279.21579339,-4.61046591,0.354237,2.00,4.358,4.358,0.0
2181,J1836-0517,279.105,-5.29305556,0.457245,0.15,8.315,8.315,0.0
2182,B1834-10,279.22469117,-10.13565277,0.562711,4.80,5.343,5.343,0.0
2183,J1836-11,279.025,-11.28333333,0.496193,0.12,6.066,6.066,2.2946403852185036
2184,J1836-1324,279.2178625,-13.40933333,0.178756,0.10,3.638,3.638,0.03824271259236263
2185,J1836-2354A,279.10602167,-23.91455278,0.003354,0.20,3.303,3.269,0.0
2186,J1836-2354B,279.1014625,-23.90797222,0.003232,0.04,3.303,3.465,0.0
2189,J1837+0033g,279.42083333,0.55,0.418140,0.01,5.483,5.483,1.7134483557253932
2190,J1837-0045,279.38397519,-0.75295649,0.617037,0.50,3.145,3.145,0.8897357553467238
2191,J1837+0053,279.36854167,0.88694444,0.473513,0.34,4.250,4.250,0.8285172197730157
2192,J1837-0559,279.34855,-5.99127778,0.201064,0.58,4.315,4.315,0.0
2193,J1837-0604,279.43145833,-6.08027778,0.096294,0.75,4.779,4.779,0.0
2194,B1834-06,279.3110431,-6.88392099,1.905809,3.50,4.137,4.137,0.07254467705796709
2195,J1837-0822,279.415225,-8.37011111,1.099196,0.20,5.239,5.239,0.0
2196,J1837+1221,279.27966667,12.365,1.963532,0.50,6.603,6.603,0.0
2197,J1837-1243,279.28920833,-12.73222222,1.876019,0.17,8.270,8.270,0.0
2198,J1837-1837,279.47604167,-18.61888889,0.618358,0.40,3.232,3.232,3.8437872292191817
2199,J1838+0022g,279.6,0.36666667,0.005090,0.03,4.071,4.071,2.70149591435375
2200,J1838+0027g,279.55416667,0.45,0.054130,0.01,5.802,5.802,1.9310290676869344
2201,J1838+0044g,279.54583333,0.73333333,2.203170,0.07,6.922,6.922,0.7991252509119989
2202,J1838-01,279.625,-1.01666667,0.183295,0.30,7.777,7.777,0.5768394731813749
2203,J1838-0107,279.6642625,-1.13017778,0.444426,0.05,6.096,6.096,0.7688646243331531
2204,J1838-0453,279.5475,-4.89036667,0.380866,0.40,6.629,6.629,0.0
2206,J1838-0549,279.65860417,-5.82002778,0.235311,0.42,4.061,4.061,0.0
2207,J1838-0624,279.71575,-6.415,0.927178,0.16,4.545,4.545,1.2497599276280054
2209,J1838-1046,279.61033333,-10.7825,1.218354,0.50,4.135,4.135,0.0
2215,J1839-0223,279.9918,-2.38597222,1.266790,0.11,6.088,6.088,0.0
2216,J1839-0321,279.90633333,-3.353,0.238782,0.27,7.852,7.852,0.5360623170509091
2218,J1839-0402,279.96275,-4.04025,0.520940,0.21,4.231,4.231,0.0
2219,J1839-0436,279.75026667,-4.61597222,0.149461,0.23,4.483,4.483,0.0
2220,J1839-0459,279.92757917,-4.99966667,0.585319,0.30,3.945,3.945,0.0
2221,J1839-0627,279.83525,-6.45944444,0.484914,0.29,2.531,2.531,1.0760286378764254
2222,J1839-0643,279.79084583,-6.72922222,0.449548,1.60,4.804,4.804,0.0
2223,J1839-0905,279.97275,-9.08725,0.418975,0.22,6.815,6.815,0.07437699577209228
2224,J1839-1238,279.93211667,-12.64463889,1.911428,0.37,3.976,3.976,0.34806079828333975
2225,J1840+0012g,280.20416667,0.2,0.005340,0.17,3.515,3.515,3.066225483399648
2226,J1840+0214,280.14202917,2.24852778,0.797478,0.07,5.846,5.846,4.531285090722829
2227,J1840-0445,280.18958333,-4.75222222,0.422316,0.37,4.557,4.557,0.0
2228,J1840-0559,280.09658333,-5.98783333,0.859368,0.31,4.225,4.225,0.20124810378573993
2229,J1840-0626,280.06795833,-6.43761111,1.893353,0.16,5.727,5.727,0.5463545149586471
2230,J1840-0643,280.03725083,-6.72668333,0.035578,1.20,4.990,4.990,0.0027282430955049004
2231,J1840-0753,280.19833333,-7.89222222,0.437869,0.37,14.281,14.281,0.0
2232,J1840-0809,280.13902083,-8.15100556,0.955673,2.50,5.742,5.742,0.0
2233,J1840-0815,280.05731667,-8.25246667,1.096441,1.90,4.195,4.195,0.0
2234,J1840-0840,280.21625,-8.67472222,5.309377,1.72,5.450,5.450,0.0009941544846570171
2235,J1840-1122,280.100275,-11.36963889,0.940962,0.13,9.981,9.981,0.0
2236,J1840-1207,280.22409167,-12.12572222,0.754470,0.22,10.764,10.764,3.8118147294996416
2238,B1839+56,280.18557167,56.68190333,1.652862,4.00,1.449,2.189,0.0
2240,J1841-0157,280.48419583,-1.96516667,0.663321,0.81,7.930,7.930,0.0
2241,J1841-0310,280.357875,-3.1725,1.657656,0.15,4.170,4.170,0.0
